       1,                  12,                   0,                   0
       2,              11.809,             1.87037,                   0
       3,             11.3295,             3.68116,                   0
       4,    10.4422778162108,    5.32062349832045,                   0
       5,    9.20684609594652,    6.68916182612289,                   0
       6,    7.80942577497056,    7.80942577497056,                   0
       7,    6.29602037520091,    8.66573062395517,                   0
       8,    4.71331722638409,    9.25040165857788,                   0
       9,     3.1074265491378,    9.56366291555313,                   0
      10,    1.52258016721396,    9.61321503885199,                   0
      11,5.76410958022689e-16,    9.41350532127318,                   0
      12,   -1.42313407483889,    8.98528469809292,                   0
      13,    -2.7145391089489,     8.3545126190021,                   0
      14,   -3.84751284270627,    7.55115393566004,                   0
      15,   -4.80139502061707,    6.60855706793834,                   0
      16,    -5.5618841351968,     5.5618841351968,                   0
      17,   -6.14035249406487,    4.46122596695038,                   0
      18,   -6.61269874882936,    3.36933530692068,                   0
      19,   -6.95580647658395,    2.26008102913547,                   0
      20,   -7.15693864598177,    1.13355392554631,                   0
      21,   -7.21123251412122,8.83121281632587e-16,                   0
      22,   -7.15693864598177,   -1.13355392554631,                   0
      23,   -6.95580647658395,   -2.26008102913547,                   0
      24,   -6.61269874882936,   -3.36933530692068,                   0
      25,   -6.14035249406487,   -4.46122596695038,                   0
      26,    -5.5618841351968,    -5.5618841351968,                   0
      27,   -4.80139502061707,   -6.60855706793834,                   0
      28,   -3.84751284270627,   -7.55115393566003,                   0
      29,    -2.7145391089489,    -8.3545126190021,                   0
      30,   -1.42313407483889,   -8.98528469809292,                   0
      31,-1.72923287406807e-15,   -9.41350532127318,                   0
      32,    1.52258016721395,   -9.61321503885199,                   0
      33,     3.1074265491378,   -9.56366291555313,                   0
      34,    4.71331722638409,   -9.25040165857787,                   0
      35,     6.2960203752009,   -8.66573062395517,                   0
      36,    7.80942577497056,   -7.80942577497056,                   0
      37,    9.20684609594651,   -6.68916182612289,                   0
      38,    10.4422778162108,   -5.32062349832045,                   0
      39,             11.3295,            -3.68116,                   0
      40,              11.809,            -1.87037,                   0
      41,    11.8335165092253,                   0,            0.116667
      42,    11.3515282945397,    1.79790936948494,            0.116667
      43,    10.6098455932375,    3.44734628251244,            0.116667
      44,    9.64247295806883,    4.91307350135356,            0.116667
      45,    8.48773800017764,    6.16670692886186,            0.116667
      46,    7.18716310011577,    7.18716310011577,            0.116667
      47,    5.78395034052667,    7.96092846534238,            0.116667
      48,    4.32182551843458,    8.48208900306289,            0.116667
      49,    2.84368041047954,      8.751977007438,            0.116667
      50,    1.39044851367899,    8.77890961687386,            0.116667
      51, 5.2523075147453e-16,    8.57766911798923,            0.116667
      52,   -1.29376674651724,    8.16851283260072,            0.116667
      53,   -2.46172410011974,    7.57639160412019,            0.116667
      54,   -3.48155243699807,    6.83295781509027,            0.116667
      55,   -4.39030507388956,    6.04273902201976,            0.116667
      56,   -5.19345319288547,    5.19345319288547,            0.116667
      57,   -5.87738088103677,    4.27016665175359,            0.116667
      58,   -6.43259863202226,    3.27757641815045,            0.116667
      59,   -6.87715825719544,    2.23453511393535,            0.116667
      60,   -7.19759478929516,    1.13998197992784,            0.116667
      61,   -7.38039295088641,9.03837460375274e-16,            0.116667
      62,   -7.43199526265853,   -1.17711096725925,            0.116667
      63,    -7.3853982198956,   -2.39965980324415,            0.116667
      64,   -7.18797890120746,   -3.66247645512463,            0.116667
